Order_ID,Order_Date,Order_Time,City,Warehouse_ID,Product_ID,Product_Category,Product_Name,Price,Quantity,Stock_Available,Delivery_Partner,Delivery_Time_Minutes,Customer_Rating,Payment_Method,Revenue,Month,Day,Order_Year,Order_Month,Delivery_Speed,Stock_Status
QC1838,2025-05-13,11:15,Pune,W6,P582,Dairy,Milk 1L,88,1,41,Aman,36,3.0,WALLET,88,May,Tuesday,2025,5,Medium,In Stock
QC1839,2025-04-30,22:14,Hyderabad,W1,P519,Fruits,Apple,157,1,35,Suresh,42,3.3,COD,157,April,Wednesday,2025,4,Medium,In Stock
QC1840,2025-02-25,17:12,Bangalore,W3,P711,Beverages,Soft Drink,158,2,15,Arjun,44,4.3,WALLET,316,February,Tuesday,2025,2,Medium,Low Stock
QC1841,2025-01-21,08:29,Hyderabad,W1,P590,Frozen,Ice Cream,105,3,24,Arjun,21,3.1,UPI,315,January,Tuesday,2025,1,Fast,In Stock
QC1842,2025-05-04,08:39,Chennai,W5,P842,Frozen,Frozen Peas,134,4,37,Ravi,31,3.5,WALLET,536,May,Sunday,2025,5,Medium,In Stock
QC1843,2025-06-29,14:47,Hyderabad,W1,P592,Frozen,Frozen Peas,218,4,8,Arjun,39,4.0,WALLET,872,June,Sunday,2025,6,Medium,Low Stock
QC1844,2025-06-28,11:26,Pune,W1,P119,Snacks,Nachos,109,1,60,Rahul,18,4.9,COD,109,June,Saturday,2025,6,Fast,In Stock
QC1845,2025-03-22,18:18,Mumbai,W4,P470,Bakery,Bread,245,2,15,Suresh,39,4.9,WALLET,490,March,Saturday,2025,3,Medium,Low Stock
QC1846,2025-05-10,13:31,Pune,W6,P830,Bakery,Cake,113,4,31,Suresh,12,4.6,CARD,452,May,Saturday,2025,5,Fast,In Stock
QC1847,2025-02-10,18:41,Bangalore,W1,P103,Snacks,Nachos,160,5,28,Vikram,33,4.9,UPI,800,February,Monday,2025,2,Medium,In Stock
QC1848,2025-03-27,08:07,Pune,W3,P264,Bakery,Buns,173,3,46,Rahul,33,4.2,UPI,519,March,Thursday,2025,3,Medium,In Stock
QC1849,2025-05-23,16:49,Chennai,W5,P107,Fruits,Apple,226,1,0,Arjun,46,4.1,CARD,226,May,Friday,2025,5,Medium,Low Stock
QC1850,2025-06-03,09:30,Mumbai,W3,P986,Snacks,Potato Chips,31,1,38,Aman,38,4.6,WALLET,31,June,Tuesday,2025,6,Medium,In Stock
QC1851,2025-04-28,23:31,Pune,W1,P853,Frozen,Frozen Peas,80,2,52,Vikram,10,4.6,WALLET,160,April,Monday,2025,4,Fast,In Stock
QC1852,2025-02-25,15:26,Pune,W4,P328,Fruits,Orange,195,5,54,Suresh,29,4.4,WALLET,975,February,Tuesday,2025,2,Fast,In Stock
QC1853,2025-04-29,11:32,Hyderabad,W5,P469,Dairy,Curd,206,3,20,Rahul,42,4.2,CARD,618,April,Tuesday,2025,4,Medium,In Stock
QC1854,2025-06-18,13:57,Chennai,W3,P272,Dairy,Milk 1L,80,2,33,Sameer,28,3.3,COD,160,June,Wednesday,2025,6,Fast,In Stock
QC1855,2025-03-22,11:20,Pune,W4,P225,Snacks,Potato Chips,197,4,2,Arjun,26,3.4,WALLET,788,March,Saturday,2025,3,Fast,Low Stock
QC1856,2025-05-19,19:53,Pune,W1,P211,Frozen,Frozen Peas,220,5,45,Karthik,34,4.4,CARD,1100,May,Monday,2025,5,Medium,In Stock
QC1857,2025-06-18,16:12,Pune,W5,P925,Snacks,Potato Chips,140,4,26,Ravi,26,3.9,WALLET,560,June,Wednesday,2025,6,Fast,In Stock
QC1858,2025-01-21,19:57,Mumbai,W1,P277,Dairy,Milk 1L,210,5,8,Aman,40,4.0,WALLET,1050,January,Tuesday,2025,1,Medium,Low Stock
QC1859,2025-06-21,17:23,Mumbai,W5,P604,Bakery,Cake,128,1,60,Aman,15,4.7,UPI,128,June,Saturday,2025,6,Fast,In Stock
QC1860,2025-04-20,12:11,Bangalore,W3,P152,Dairy,Butter,58,2,29,Arjun,45,4.8,CARD,116,April,Sunday,2025,4,Medium,In Stock
QC1861,2025-06-26,16:50,Pune,W2,P103,Fruits,Banana,196,2,1,Karthik,12,4.0,COD,392,June,Thursday,2025,6,Fast,Low Stock
QC1862,2025-03-14,08:14,Delhi,W3,P947,Dairy,Butter,104,5,17,Arjun,15,3.8,COD,520,March,Friday,2025,3,Fast,Low Stock
QC1863,2025-01-13,12:06,Pune,W3,P234,Snacks,Potato Chips,47,5,26,Vikram,46,4.4,WALLET,235,January,Monday,2025,1,Medium,In Stock
QC1864,2025-05-30,10:36,Pune,W3,P746,Fruits,Apple,118,2,37,Sameer,49,4.8,COD,236,May,Friday,2025,5,Medium,In Stock
QC1865,2025-06-18,13:57,Hyderabad,W1,P637,Snacks,Nachos,190,3,16,Karthik,38,4.4,WALLET,570,June,Wednesday,2025,6,Medium,Low Stock
QC1866,2025-05-30,14:35,Mumbai,W2,P583,Fruits,Banana,181,4,15,Arjun,43,5.0,CARD,724,May,Friday,2025,5,Medium,Low Stock
QC1867,2025-06-30,18:56,Hyderabad,W6,P877,Bakery,Cake,41,2,40,Karthik,24,4.5,COD,82,June,Monday,2025,6,Fast,In Stock
QC1868,2025-04-05,21:32,Bangalore,W5,P898,Bakery,Buns,133,5,50,Arjun,44,3.6,UPI,665,April,Saturday,2025,4,Medium,In Stock
QC1869,2025-02-15,15:05,Chennai,W4,P326,Frozen,Ice Cream,181,2,7,Sameer,47,4.6,UPI,362,February,Saturday,2025,2,Medium,Low Stock
QC1870,2025-04-25,13:04,Pune,W5,P363,Dairy,Butter,38,1,2,Suresh,44,3.6,COD,38,April,Friday,2025,4,Medium,Low Stock
QC1871,2025-02-05,11:24,Hyderabad,W5,P848,Dairy,Butter,66,1,3,Karthik,23,3.5,COD,66,February,Wednesday,2025,2,Fast,Low Stock
QC1872,2025-04-13,16:18,Pune,W6,P417,Frozen,Ice Cream,54,2,24,Rahul,34,4.0,CARD,108,April,Sunday,2025,4,Medium,In Stock
QC1873,2025-04-18,12:44,Pune,W1,P957,Fruits,Apple,185,2,2,Vikram,35,5.0,WALLET,370,April,Friday,2025,4,Medium,Low Stock
QC1874,2025-03-29,16:59,Bangalore,W3,P224,Beverages,Soft Drink,57,4,44,Vikram,16,4.2,CARD,228,March,Saturday,2025,3,Fast,In Stock
QC1875,2025-02-13,12:53,Chennai,W2,P727,Beverages,Juice,174,2,34,Aman,38,3.2,CARD,348,February,Thursday,2025,2,Medium,In Stock
QC1876,2025-03-11,10:23,Pune,W3,P513,Frozen,Frozen Peas,190,3,30,Suresh,14,4.9,COD,570,March,Tuesday,2025,3,Fast,In Stock
QC1877,2025-03-26,20:24,Chennai,W2,P394,Fruits,Orange,136,4,48,Aman,36,4.9,UPI,544,March,Wednesday,2025,3,Medium,In Stock
QC1878,2025-05-02,11:14,Bangalore,W2,P680,Frozen,Frozen Peas,158,5,6,Sameer,17,3.9,WALLET,790,May,Friday,2025,5,Fast,Low Stock
QC1879,2025-05-03,09:05,Bangalore,W6,P544,Frozen,Ice Cream,132,4,39,Aman,31,3.4,UPI,528,May,Saturday,2025,5,Medium,In Stock
QC1880,2025-01-10,19:47,Delhi,W3,P774,Frozen,Frozen Peas,146,3,9,Arjun,26,4.9,UPI,438,January,Friday,2025,1,Fast,Low Stock
QC1881,2025-05-06,22:31,Mumbai,W2,P981,Beverages,Soft Drink,43,4,49,Aman,32,3.1,UPI,172,May,Tuesday,2025,5,Medium,In Stock
QC1882,2025-04-12,08:27,Hyderabad,W2,P180,Bakery,Buns,189,2,18,Suresh,37,4.9,WALLET,378,April,Saturday,2025,4,Medium,Low Stock
QC1883,2025-04-05,20:09,Chennai,W1,P686,Fruits,Orange,187,3,56,Arjun,29,4.8,WALLET,561,April,Saturday,2025,4,Fast,In Stock
QC1884,2025-02-08,16:09,Hyderabad,W4,P424,Snacks,Potato Chips,190,1,46,Sameer,29,4.1,CARD,190,February,Saturday,2025,2,Fast,In Stock
QC1885,2025-04-06,23:30,Hyderabad,W6,P486,Dairy,Curd,66,4,3,Vikram,45,3.2,COD,264,April,Sunday,2025,4,Medium,Low Stock
QC1886,2025-03-21,09:47,Chennai,W1,P413,Fruits,Orange,152,4,39,Suresh,26,3.6,CARD,608,March,Friday,2025,3,Fast,In Stock
QC1887,2025-06-25,10:35,Hyderabad,W3,P170,Bakery,Buns,60,1,35,Ravi,42,3.6,CARD,60,June,Wednesday,2025,6,Medium,In Stock
QC1888,2025-06-16,16:32,Pune,W4,P535,Snacks,Biscuits,146,2,16,Rahul,22,3.4,UPI,292,June,Monday,2025,6,Fast,Low Stock
QC1889,2025-03-17,08:54,Chennai,W4,P238,Frozen,Frozen Peas,48,3,56,Vikram,24,3.1,WALLET,144,March,Monday,2025,3,Fast,In Stock
QC1890,2025-04-24,19:07,Mumbai,W2,P426,Beverages,Energy Drink,209,3,38,Suresh,23,3.2,COD,627,April,Thursday,2025,4,Fast,In Stock
QC1891,2025-03-06,08:35,Delhi,W2,P730,Frozen,Ice Cream,169,2,12,Aman,28,4.8,CARD,338,March,Thursday,2025,3,Fast,Low Stock
QC1892,2025-04-21,17:53,Bangalore,W1,P610,Beverages,Juice,128,3,0,Ravi,22,3.6,CARD,384,April,Monday,2025,4,Fast,Low Stock
QC1893,2025-01-27,21:19,Mumbai,W3,P363,Snacks,Nachos,214,4,35,Karthik,40,3.6,UPI,856,January,Monday,2025,1,Medium,In Stock
QC1894,2025-01-05,14:53,Mumbai,W1,P248,Beverages,Energy Drink,115,5,11,Ravi,19,3.7,COD,575,January,Sunday,2025,1,Fast,Low Stock
QC1895,2025-06-08,18:36,Delhi,W6,P326,Frozen,Ice Cream,136,3,8,Aman,42,4.6,UPI,408,June,Sunday,2025,6,Medium,Low Stock
QC1896,2025-06-19,18:09,Bangalore,W1,P129,Fruits,Apple,170,5,40,Aman,27,3.9,UPI,850,June,Thursday,2025,6,Fast,In Stock
QC1897,2025-04-13,13:36,Bangalore,W6,P650,Dairy,Butter,216,2,22,Vikram,38,4.1,WALLET,432,April,Sunday,2025,4,Medium,In Stock
QC1898,2025-02-04,23:53,Bangalore,W1,P877,Beverages,Soft Drink,202,4,29,Rahul,47,3.7,UPI,808,February,Tuesday,2025,2,Medium,In Stock
QC1899,2025-03-30,08:30,Pune,W3,P208,Beverages,Energy Drink,138,2,8,Sameer,12,3.4,WALLET,276,March,Sunday,2025,3,Fast,Low Stock
QC1900,2025-01-17,21:45,Mumbai,W4,P687,Beverages,Soft Drink,68,4,47,Rahul,40,3.4,COD,272,January,Friday,2025,1,Medium,In Stock
QC1901,2025-04-13,22:07,Bangalore,W6,P594,Frozen,Ice Cream,186,4,42,Aman,19,4.3,WALLET,744,April,Sunday,2025,4,Fast,In Stock
QC1902,2025-04-20,08:48,Pune,W4,P931,Beverages,Juice,164,4,58,Rahul,33,4.7,COD,656,April,Sunday,2025,4,Medium,In Stock
QC1903,2025-04-06,13:30,Chennai,W6,P727,Dairy,Butter,153,3,59,Suresh,21,3.6,CARD,459,April,Sunday,2025,4,Fast,In Stock
QC1904,2025-05-02,09:14,Bangalore,W2,P156,Snacks,Potato Chips,154,3,31,Suresh,14,4.6,WALLET,462,May,Friday,2025,5,Fast,In Stock
QC1905,2025-04-14,08:21,Delhi,W3,P314,Bakery,Buns,34,5,51,Aman,36,4.5,COD,170,April,Monday,2025,4,Medium,In Stock
QC1906,2025-06-23,20:56,Chennai,W5,P917,Beverages,Energy Drink,195,4,15,Arjun,44,3.4,WALLET,780,June,Monday,2025,6,Medium,Low Stock
QC1907,2025-01-29,23:17,Hyderabad,W5,P183,Fruits,Banana,69,2,60,Sameer,26,3.5,WALLET,138,January,Wednesday,2025,1,Fast,In Stock
QC1908,2025-06-28,15:35,Delhi,W5,P429,Bakery,Buns,131,3,33,Suresh,46,4.8,COD,393,June,Saturday,2025,6,Medium,In Stock
QC1909,2025-01-06,19:03,Hyderabad,W1,P361,Snacks,Potato Chips,186,5,33,Karthik,50,4.8,WALLET,930,January,Monday,2025,1,Medium,In Stock
QC1910,2025-02-18,20:43,Delhi,W4,P715,Fruits,Orange,58,3,34,Vikram,13,4.7,WALLET,174,February,Tuesday,2025,2,Fast,In Stock
QC1911,2025-03-21,08:20,Mumbai,W3,P209,Frozen,Ice Cream,143,1,2,Aman,50,4.5,WALLET,143,March,Friday,2025,3,Medium,Low Stock
QC1912,2025-06-17,13:02,Chennai,W4,P494,Bakery,Bread,202,5,31,Sameer,36,4.6,CARD,1010,June,Tuesday,2025,6,Medium,In Stock
QC1913,2025-01-18,13:20,Delhi,W5,P627,Snacks,Nachos,146,4,12,Suresh,25,4.1,COD,584,January,Saturday,2025,1,Fast,Low Stock
QC1914,2025-06-08,15:01,Chennai,W6,P380,Fruits,Apple,135,1,48,Arjun,36,4.0,CARD,135,June,Sunday,2025,6,Medium,In Stock
QC1915,2025-03-20,21:13,Delhi,W1,P902,Dairy,Milk 1L,250,4,53,Rahul,45,3.5,WALLET,1000,March,Thursday,2025,3,Medium,In Stock
QC1916,2025-06-22,11:44,Pune,W4,P175,Bakery,Cake,155,2,47,Vikram,10,3.8,COD,310,June,Sunday,2025,6,Fast,In Stock
QC1917,2025-01-25,21:52,Mumbai,W1,P325,Dairy,Curd,43,3,26,Karthik,16,4.5,CARD,129,January,Saturday,2025,1,Fast,In Stock
QC1918,2025-05-04,15:37,Bangalore,W3,P721,Bakery,Buns,245,1,10,Ravi,17,4.2,WALLET,245,May,Sunday,2025,5,Fast,Low Stock
QC1919,2025-01-15,12:06,Pune,W2,P786,Snacks,Biscuits,61,5,44,Sameer,36,3.9,UPI,305,January,Wednesday,2025,1,Medium,In Stock
QC1920,2025-06-23,10:50,Hyderabad,W3,P446,Frozen,Ice Cream,54,5,4,Rahul,42,3.5,WALLET,270,June,Monday,2025,6,Medium,Low Stock
QC1921,2025-04-01,12:38,Delhi,W6,P696,Bakery,Bread,209,4,14,Arjun,17,4.2,WALLET,836,April,Tuesday,2025,4,Fast,Low Stock
QC1922,2025-04-25,18:18,Mumbai,W5,P979,Snacks,Potato Chips,249,1,43,Rahul,31,4.4,CARD,249,April,Friday,2025,4,Medium,In Stock
QC1923,2025-06-29,23:56,Pune,W2,P985,Bakery,Cake,51,4,49,Aman,16,4.5,COD,204,June,Sunday,2025,6,Fast,In Stock
QC1924,2025-01-15,10:06,Pune,W2,P441,Dairy,Milk 1L,228,3,59,Arjun,45,3.8,CARD,684,January,Wednesday,2025,1,Medium,In Stock
QC1925,2025-05-07,21:32,Mumbai,W2,P506,Dairy,Curd,38,4,16,Ravi,19,3.3,UPI,152,May,Wednesday,2025,5,Fast,Low Stock
QC1926,2025-04-15,18:52,Hyderabad,W1,P292,Frozen,Frozen Peas,220,2,52,Ravi,32,4.9,WALLET,440,April,Tuesday,2025,4,Medium,In Stock
QC1927,2025-01-27,21:17,Bangalore,W4,P493,Snacks,Nachos,96,3,17,Aman,47,3.9,WALLET,288,January,Monday,2025,1,Medium,Low Stock
QC1928,2025-06-30,22:51,Delhi,W5,P260,Frozen,Frozen Peas,123,2,13,Rahul,29,3.6,CARD,246,June,Monday,2025,6,Fast,Low Stock
QC1929,2025-06-08,10:15,Bangalore,W2,P449,Bakery,Buns,179,2,0,Vikram,21,3.6,CARD,358,June,Sunday,2025,6,Fast,Low Stock
QC1930,2025-01-11,22:37,Hyderabad,W5,P758,Fruits,Banana,156,2,59,Sameer,47,4.4,CARD,312,January,Saturday,2025,1,Medium,In Stock
QC1931,2025-02-10,12:32,Bangalore,W3,P141,Snacks,Biscuits,212,5,25,Vikram,26,4.2,UPI,1060,February,Monday,2025,2,Fast,In Stock
QC1932,2025-06-29,23:27,Hyderabad,W5,P317,Snacks,Nachos,178,3,40,Rahul,46,3.8,WALLET,534,June,Sunday,2025,6,Medium,In Stock
QC1933,2025-01-01,11:43,Mumbai,W4,P439,Beverages,Energy Drink,48,2,34,Suresh,23,3.5,COD,96,January,Wednesday,2025,1,Fast,In Stock
QC1934,2025-02-07,13:51,Mumbai,W6,P191,Snacks,Nachos,189,4,8,Karthik,38,4.4,CARD,756,February,Friday,2025,2,Medium,Low Stock
QC1935,2025-05-15,16:07,Chennai,W2,P546,Frozen,Ice Cream,217,3,25,Arjun,13,3.7,UPI,651,May,Thursday,2025,5,Fast,In Stock
QC1936,2025-05-19,15:22,Mumbai,W6,P572,Bakery,Cake,151,1,9,Suresh,17,3.4,CARD,151,May,Monday,2025,5,Fast,Low Stock
QC1937,2025-06-14,17:31,Pune,W2,P299,Beverages,Juice,170,5,14,Aman,40,4.1,UPI,850,June,Saturday,2025,6,Medium,Low Stock
QC1938,2025-01-06,14:47,Delhi,W2,P496,Bakery,Bread,182,3,17,Aman,24,3.0,COD,546,January,Monday,2025,1,Fast,Low Stock
QC1939,2025-02-01,23:49,Mumbai,W4,P474,Fruits,Apple,191,3,26,Ravi,22,4.5,COD,573,February,Saturday,2025,2,Fast,In Stock
QC1940,2025-04-27,10:09,Hyderabad,W3,P966,Snacks,Biscuits,61,2,4,Arjun,26,3.4,CARD,122,April,Sunday,2025,4,Fast,Low Stock
QC1941,2025-05-02,14:09,Chennai,W6,P639,Frozen,Ice Cream,66,5,53,Arjun,15,4.2,WALLET,330,May,Friday,2025,5,Fast,In Stock
QC1942,2025-04-02,12:53,Mumbai,W4,P436,Snacks,Nachos,227,3,39,Karthik,36,4.8,WALLET,681,April,Wednesday,2025,4,Medium,In Stock
QC1943,2025-03-05,13:37,Pune,W2,P610,Beverages,Soft Drink,246,5,2,Sameer,19,4.0,WALLET,1230,March,Wednesday,2025,3,Fast,Low Stock
QC1944,2025-05-23,14:03,Chennai,W4,P929,Dairy,Milk 1L,157,2,8,Aman,44,3.2,CARD,314,May,Friday,2025,5,Medium,Low Stock
QC1945,2025-05-23,08:58,Mumbai,W6,P522,Snacks,Biscuits,78,2,1,Vikram,20,3.5,CARD,156,May,Friday,2025,5,Fast,Low Stock
QC1946,2025-02-14,10:06,Pune,W6,P733,Bakery,Bread,228,3,38,Suresh,45,4.6,COD,684,February,Friday,2025,2,Medium,In Stock
QC1947,2025-05-15,13:36,Delhi,W5,P508,Bakery,Bread,104,3,38,Suresh,15,4.9,CARD,312,May,Thursday,2025,5,Fast,In Stock
QC1948,2025-05-06,17:52,Hyderabad,W5,P379,Fruits,Apple,150,1,50,Rahul,14,5.0,CARD,150,May,Tuesday,2025,5,Fast,In Stock
QC1949,2025-04-17,14:05,Mumbai,W6,P149,Frozen,Frozen Peas,173,3,18,Vikram,11,3.6,CARD,519,April,Thursday,2025,4,Fast,Low Stock
QC1950,2025-02-09,21:29,Pune,W6,P293,Fruits,Orange,140,1,38,Aman,48,4.6,UPI,140,February,Sunday,2025,2,Medium,In Stock
QC1951,2025-01-06,11:54,Mumbai,W5,P557,Dairy,Milk 1L,128,1,48,Sameer,48,3.3,UPI,128,January,Monday,2025,1,Medium,In Stock
QC1952,2025-03-12,11:10,Delhi,W3,P946,Fruits,Apple,245,5,36,Rahul,12,3.7,CARD,1225,March,Wednesday,2025,3,Fast,In Stock
QC1953,2025-03-13,08:11,Mumbai,W5,P314,Frozen,Ice Cream,123,2,50,Rahul,37,4.4,COD,246,March,Thursday,2025,3,Medium,In Stock
QC1954,2025-04-11,13:47,Pune,W3,P377,Beverages,Juice,167,2,8,Ravi,37,3.8,CARD,334,April,Friday,2025,4,Medium,Low Stock
QC1955,2025-03-16,08:45,Bangalore,W5,P699,Snacks,Biscuits,87,4,49,Vikram,23,4.3,COD,348,March,Sunday,2025,3,Fast,In Stock
QC1956,2025-01-25,16:41,Mumbai,W3,P712,Beverages,Soft Drink,77,3,52,Sameer,10,4.9,WALLET,231,January,Saturday,2025,1,Fast,In Stock
QC1957,2025-03-30,10:15,Pune,W6,P410,Bakery,Cake,160,2,21,Sameer,42,3.0,COD,320,March,Sunday,2025,3,Medium,In Stock
QC1958,2025-05-24,18:47,Pune,W2,P427,Dairy,Milk 1L,67,4,36,Suresh,15,3.8,UPI,268,May,Saturday,2025,5,Fast,In Stock
QC1959,2025-02-11,19:27,Delhi,W5,P231,Bakery,Cake,104,3,55,Vikram,21,3.3,WALLET,312,February,Tuesday,2025,2,Fast,In Stock
QC1960,2025-05-05,21:27,Bangalore,W3,P462,Fruits,Apple,238,1,53,Karthik,27,3.3,COD,238,May,Monday,2025,5,Fast,In Stock
QC1961,2025-03-29,19:48,Hyderabad,W5,P160,Bakery,Cake,174,4,54,Vikram,34,4.6,COD,696,March,Saturday,2025,3,Medium,In Stock
QC1962,2025-06-22,18:02,Mumbai,W4,P110,Frozen,Ice Cream,189,4,41,Suresh,25,3.4,WALLET,756,June,Sunday,2025,6,Fast,In Stock
QC1963,2025-01-14,20:05,Bangalore,W6,P326,Dairy,Butter,192,2,49,Aman,39,3.0,CARD,384,January,Tuesday,2025,1,Medium,In Stock
QC1964,2025-03-29,19:58,Bangalore,W5,P824,Fruits,Orange,185,3,33,Suresh,26,4.4,COD,555,March,Saturday,2025,3,Fast,In Stock
QC1965,2025-05-25,11:10,Mumbai,W3,P282,Frozen,Frozen Peas,202,5,47,Sameer,36,3.4,WALLET,1010,May,Sunday,2025,5,Medium,In Stock
QC1966,2025-03-17,22:34,Chennai,W1,P626,Fruits,Orange,219,5,27,Rahul,43,4.6,WALLET,1095,March,Monday,2025,3,Medium,In Stock
QC1967,2025-01-23,18:34,Bangalore,W5,P762,Snacks,Nachos,40,1,11,Vikram,45,4.3,CARD,40,January,Thursday,2025,1,Medium,Low Stock
QC1968,2025-04-24,10:04,Hyderabad,W2,P962,Bakery,Cake,195,3,44,Vikram,38,3.7,COD,585,April,Thursday,2025,4,Medium,In Stock
QC1969,2025-02-21,19:56,Hyderabad,W4,P882,Frozen,Ice Cream,46,2,25,Sameer,49,3.8,UPI,92,February,Friday,2025,2,Medium,In Stock
QC1970,2025-05-26,18:54,Chennai,W4,P649,Frozen,Frozen Peas,48,5,51,Ravi,41,3.7,WALLET,240,May,Monday,2025,5,Medium,In Stock
QC1971,2025-06-15,12:23,Pune,W5,P197,Beverages,Energy Drink,120,4,39,Ravi,14,3.8,CARD,480,June,Sunday,2025,6,Fast,In Stock
QC1972,2025-04-13,19:19,Delhi,W4,P331,Dairy,Milk 1L,239,4,18,Arjun,22,3.3,COD,956,April,Sunday,2025,4,Fast,Low Stock
QC1973,2025-05-01,12:30,Bangalore,W4,P856,Frozen,Frozen Peas,135,2,54,Ravi,37,4.8,CARD,270,May,Thursday,2025,5,Medium,In Stock
QC1974,2025-05-10,21:30,Hyderabad,W4,P380,Beverages,Energy Drink,90,1,4,Arjun,40,3.4,UPI,90,May,Saturday,2025,5,Medium,Low Stock
QC1975,2025-02-21,10:42,Pune,W6,P151,Beverages,Energy Drink,108,1,43,Ravi,16,4.1,UPI,108,February,Friday,2025,2,Fast,In Stock
QC1976,2025-06-25,19:17,Delhi,W1,P249,Frozen,Frozen Peas,187,2,39,Arjun,48,4.6,COD,374,June,Wednesday,2025,6,Medium,In Stock
QC1977,2025-03-05,23:14,Chennai,W5,P463,Snacks,Biscuits,73,2,57,Sameer,15,3.3,CARD,146,March,Wednesday,2025,3,Fast,In Stock
QC1978,2025-01-08,15:01,Mumbai,W5,P890,Bakery,Buns,107,3,51,Karthik,37,3.8,COD,321,January,Wednesday,2025,1,Medium,In Stock
QC1979,2025-04-24,17:32,Pune,W1,P127,Beverages,Soft Drink,178,2,4,Sameer,37,4.1,UPI,356,April,Thursday,2025,4,Medium,Low Stock
QC1980,2025-02-17,17:03,Bangalore,W4,P532,Frozen,Frozen Peas,39,1,60,Aman,34,4.7,COD,39,February,Monday,2025,2,Medium,In Stock
QC1981,2025-05-07,19:47,Chennai,W6,P677,Frozen,Ice Cream,176,1,44,Karthik,27,4.5,CARD,176,May,Wednesday,2025,5,Fast,In Stock
QC1982,2025-01-22,19:23,Bangalore,W5,P178,Snacks,Nachos,137,5,7,Vikram,20,3.8,CARD,685,January,Wednesday,2025,1,Fast,Low Stock
QC1983,2025-01-26,08:44,Pune,W2,P556,Fruits,Apple,225,4,21,Aman,26,3.2,WALLET,900,January,Sunday,2025,1,Fast,In Stock
QC1984,2025-05-12,20:02,Mumbai,W1,P217,Beverages,Energy Drink,73,3,1,Sameer,19,4.8,WALLET,219,May,Monday,2025,5,Fast,Low Stock
QC1985,2025-01-18,23:31,Mumbai,W2,P107,Snacks,Potato Chips,122,5,20,Vikram,48,4.5,CARD,610,January,Saturday,2025,1,Medium,In Stock
QC1986,2025-04-29,14:12,Mumbai,W3,P857,Frozen,Frozen Peas,236,2,0,Aman,50,3.3,CARD,472,April,Tuesday,2025,4,Medium,Low Stock
QC1987,2025-03-16,14:28,Hyderabad,W5,P556,Beverages,Energy Drink,138,5,3,Rahul,13,3.6,CARD,690,March,Sunday,2025,3,Fast,Low Stock
QC1988,2025-04-27,08:06,Delhi,W3,P790,Frozen,Frozen Peas,178,4,18,Karthik,44,3.7,UPI,712,April,Sunday,2025,4,Medium,Low Stock
QC1989,2025-02-23,17:38,Hyderabad,W5,P589,Fruits,Apple,181,4,49,Arjun,43,4.0,CARD,724,February,Sunday,2025,2,Medium,In Stock
QC1990,2025-02-09,17:28,Hyderabad,W3,P313,Beverages,Soft Drink,120,1,4,Vikram,18,3.1,WALLET,120,February,Sunday,2025,2,Fast,Low Stock
QC1991,2025-04-12,18:36,Bangalore,W5,P579,Frozen,Frozen Peas,205,5,52,Sameer,43,3.1,CARD,1025,April,Saturday,2025,4,Medium,In Stock
QC1992,2025-04-03,23:25,Chennai,W1,P494,Beverages,Soft Drink,185,3,52,Suresh,45,3.5,COD,555,April,Thursday,2025,4,Medium,In Stock
QC1993,2025-02-08,13:46,Mumbai,W2,P865,Bakery,Buns,228,5,10,Karthik,10,3.5,UPI,1140,February,Saturday,2025,2,Fast,Low Stock
QC1994,2025-03-22,16:12,Hyderabad,W3,P626,Bakery,Cake,170,5,20,Ravi,36,3.2,WALLET,850,March,Saturday,2025,3,Medium,In Stock
QC1995,2025-05-31,09:28,Pune,W1,P653,Snacks,Biscuits,101,1,12,Rahul,46,3.2,WALLET,101,May,Saturday,2025,5,Medium,Low Stock
QC1996,2025-06-28,21:59,Pune,W3,P514,Beverages,Juice,151,4,49,Aman,34,4.6,COD,604,June,Saturday,2025,6,Medium,In Stock
QC1997,2025-02-06,10:51,Pune,W1,P475,Fruits,Banana,240,5,27,Arjun,21,4.6,COD,1200,February,Thursday,2025,2,Fast,In Stock
QC1998,2025-05-02,15:57,Pune,W4,P387,Snacks,Nachos,216,4,1,Sameer,36,4.7,COD,864,May,Friday,2025,5,Medium,Low Stock
QC1999,2025-03-23,11:39,Hyderabad,W1,P139,Bakery,Bread,126,3,41,Sameer,32,4.6,CARD,378,March,Sunday,2025,3,Medium,In Stock
QC2000,2025-01-19,23:38,Mumbai,W4,P936,Snacks,Biscuits,147,5,45,Aman,40,4.8,WALLET,735,January,Sunday,2025,1,Medium,In Stock
QC2001,2025-05-03,09:22,Chennai,W6,P437,Fruits,Orange,109,2,18,Arjun,38,4.0,WALLET,218,May,Saturday,2025,5,Medium,Low Stock
QC2002,2025-01-25,09:58,Pune,W2,P264,Snacks,Potato Chips,216,3,58,Rahul,14,4.7,UPI,648,January,Saturday,2025,1,Fast,In Stock
QC2003,2025-03-13,08:12,Pune,W3,P527,Frozen,Ice Cream,99,2,21,Arjun,47,4.5,WALLET,198,March,Thursday,2025,3,Medium,In Stock
QC2004,2025-05-22,10:18,Chennai,W2,P755,Dairy,Curd,55,2,29,Ravi,21,4.9,WALLET,110,May,Thursday,2025,5,Fast,In Stock
QC2005,2025-05-11,19:23,Pune,W2,P659,Frozen,Ice Cream,221,1,12,Sameer,50,3.7,COD,221,May,Sunday,2025,5,Medium,Low Stock
